business_code,cust_number,name_customer,due_in_date,total_open_amount,isOpen,due_day,due_month,document_create_date_day,document_create_date_month,clear_date_day,clear_date_month,due_week_day,clear_week_day,delay_day,delay_month,payment_term_new
0,466,1415,2019-04-24,16892.550000000003,0,24,4,12,4,26.0,4.0,2,4.0,2.0,0.0,310
1,908,4067,2019-05-22,943.12,0,22,5,7,5,21.0,5.0,2,1.0,-1.0,0.0,234
1,908,4068,2019-06-15,2740.5,0,15,6,31,5,6.0,11.0,5,2.0,144.0,5.0,234
0,409,3485,2019-04-29,303889.23,0,29,4,19,4,5.0,6.0,0,2.0,37.0,2.0,310
1,852,3776,2019-08-29,51745.51,0,29,8,13,8,29.0,8.0,3,3.0,0.0,0.0,98
1,836,2783,2019-11-29,1754.71,0,29,11,14,11,29.0,11.0,4,4.0,0.0,0.0,98
0,396,3496,2019-06-03,43737.675,0,3,6,16,5,6.0,10.0,0,6.0,125.0,4.0,310
1,937,3718,2019-09-12,26634.24,0,12,9,27,8,13.0,9.0,3,4.0,1.0,0.0,98
1,913,3277,2019-11-05,16884.05,0,5,11,19,10,11.0,5.0,1,5.0,-178.0,-6.0,98
1,806,433,2019-05-11,473.06,0,11,5,25,4,20.0,5.0,5,0.0,9.0,0.0,98
1,751,3098,2019-04-20,72409.79,0,20,4,5,4,22.0,4.0,5,0.0,2.0,0.0,98
1,914,247,2020-03-29,72841.02,1,29,3,14,3,,,6,,,,355
1,994,2508,2019-08-14,173268.27,0,14,8,29,7,14.0,8.0,2,2.0,0.0,0.0,98
1,993,2625,2019-11-08,44726.75,0,8,11,24,10,11.0,8.0,4,6.0,-89.0,-3.0,98
1,830,2189,2020-04-29,13699.26,1,29,4,30,3,,,2,,,,205
1,800,1481,2020-05-02,20732.54,1,2,5,22,4,,,5,,,,810
1,817,2177,2020-03-17,78453.96,1,17,3,1,3,,,1,,,,98
1,836,2790,2020-03-18,1121.31,1,18,3,3,3,,,2,,,,98
1,827,3705,2019-09-28,29244.82,0,28,9,12,9,30.0,9.0,5,0.0,2.0,0.0,98
1,813,3263,2019-04-24,7037.49,0,24,4,9,4,23.0,4.0,2,1.0,-1.0,0.0,98
1,908,4072,2020-05-02,6423.74,1,2,5,17,4,,,5,,,,234
1,908,4062,2019-10-20,66036.68,0,20,10,4,10,15.0,10.0,6,1.0,-5.0,0.0,234
1,940,2001,2019-06-12,9211.26,0,12,6,24,5,6.0,12.0,2,4.0,177.0,6.0,98
1,914,253,2019-04-30,21424.92,0,30,4,15,4,5.0,1.0,1,5.0,-115.0,-3.0,355
5,371,2853,2019-03-31,577.08,0,31,3,25,2,27.0,3.0,6,2.0,-4.0,0.0,430
1,891,577,2019-09-18,79983.38,0,18,9,2,9,19.0,9.0,2,3.0,1.0,0.0,156
1,1024,3184,2019-02-20,2151.73,0,20,2,5,2,20.0,2.0,2,2.0,0.0,0.0,98
1,908,4064,2020-04-17,12085.76,1,17,4,1,4,,,4,,,,234
1,908,4063,2019-09-19,58178.4,0,19,9,4,9,20.0,9.0,3,4.0,1.0,0.0,234
1,908,4068,2019-02-01,15442.02,0,1,2,16,1,2.0,1.0,4,2.0,-30.0,-1.0,234
0,405,2305,2019-02-24,56588.399999999994,0,24,2,12,2,3.0,1.0,6,3.0,-52.0,-1.0,310
1,908,4067,2020-05-27,13160.35,1,27,5,10,5,,,2,,,,234
1,913,3278,2019-06-08,54299.34,0,8,6,23,5,6.0,10.0,5,6.0,120.0,4.0,98
1,885,3264,2019-08-13,20639.63,0,13,8,27,7,15.0,8.0,1,3.0,2.0,0.0,234
0,476,3224,2019-02-10,13590.0,0,10,2,10,1,14.0,2.0,6,3.0,4.0,0.0,330
1,924,2167,2019-09-15,78877.83,0,15,9,31,8,16.0,9.0,6,0.0,1.0,0.0,98
1,633,126,2019-08-08,128496.78,0,8,8,24,7,8.0,9.0,3,6.0,31.0,1.0,98
1,908,4062,2020-04-16,10373.75,1,16,4,30,3,,,3,,,,234
0,405,2302,2019-09-15,21722.0625,0,15,9,29,8,16.0,9.0,6,0.0,1.0,0.0,310
1,132,1010,2019-10-15,13926.74,0,15,10,29,9,15.0,10.0,1,1.0,0.0,0.0,98
1,983,3619,2020-03-24,158937.67,1,24,3,9,3,,,1,,,,98
1,908,4065,2019-09-24,34861.44,0,24,9,9,9,23.0,9.0,1,0.0,-1.0,0.0,234
1,908,4071,2019-04-02,28.48,0,2,4,17,3,28.0,3.0,1,3.0,-5.0,-1.0,234
0,423,1888,2019-06-11,47105.8875,0,11,6,31,5,6.0,10.0,1,6.0,117.0,4.0,310
1,908,4066,2019-08-05,40831.21,0,5,8,19,7,8.0,6.0,0,5.0,-58.0,-2.0,234
1,908,4066,2020-05-24,14080.44,1,24,5,8,5,,,6,,,,234
1,757,1122,2020-04-22,32981.7,1,22,4,7,4,,,2,,,,98
1,986,846,2020-02-01,18710.43,0,1,2,22,1,2.0,3.0,5,0.0,30.0,1.0,110
0,409,3482,2019-05-01,85037.6625,0,1,5,14,4,5.0,6.0,2,2.0,35.0,1.0,310
1,760,4136,2019-05-08,55485.17,0,8,5,23,4,5.0,8.0,2,0.0,89.0,3.0,98
1,806,430,2020-05-01,752.19,1,1,5,16,4,,,4,,,,98
0,441,1554,2020-02-15,10440.885,0,15,2,28,1,14.0,2.0,5,4.0,-1.0,0.0,310
1,926,2698,2019-08-13,68140.95,0,13,8,28,7,8.0,12.0,1,6.0,117.0,4.0,98
0,469,4060,2019-08-04,46843.3875,0,4,8,25,7,8.0,9.0,6,6.0,35.0,1.0,310
1,1001,978,2019-06-26,15479.37,0,26,6,25,6,25.0,6.0,2,1.0,-1.0,0.0,242
1,908,4063,2020-05-24,40046.42,1,24,5,9,5,,,6,,,,234
1,1098,2123,2019-06-18,15709.14,0,18,6,18,6,8.0,2.0,1,4.0,-130.0,-4.0,532
2,665,4042,2019-03-22,11616.64,0,22,3,13,2,28.0,3.0,4,3.0,6.0,0.0,212
1,806,430,2019-12-06,261.59,0,6,12,21,11,12.0,6.0,4,2.0,-177.0,-6.0,98
1,600,998,2019-08-08,396.84,0,8,8,22,7,8.0,1.0,3,1.0,-212.0,-7.0,244
1,986,843,2019-11-14,12328.46,0,14,11,28,10,13.0,11.0,3,2.0,-1.0,0.0,110
1,1095,2116,2019-05-26,29462.4,0,26,5,19,4,31.0,5.0,6,4.0,5.0,0.0,212
1,761,2094,2019-02-24,114155.47,0,24,2,8,2,25.0,2.0,6,0.0,1.0,0.0,98
1,928,544,2019-03-28,8241.4,0,28,3,12,3,4.0,12.0,3,2.0,251.0,9.0,98
1,908,4071,2019-12-12,14671.34,0,12,12,26,11,12.0,9.0,3,3.0,-91.0,-3.0,234
1,757,1129,2019-05-06,51420.18,0,6,5,16,4,5.0,1.0,0,5.0,-121.0,-4.0,201
1,908,4065,2020-04-13,15234.23,1,13,4,28,3,,,0,,,,234
0,469,4056,2019-02-24,2161.1175,0,24,2,14,2,3.0,4.0,6,2.0,38.0,2.0,310
1,908,4071,2019-05-26,1451.69,0,26,5,10,5,21.0,5.0,6,1.0,-5.0,0.0,234
1,908,4063,2019-03-07,16374.63,0,7,3,18,2,3.0,4.0,3,2.0,27.0,1.0,234
1,887,2048,2020-03-08,12417.63,0,8,3,17,2,28.0,2.0,6,4.0,-9.0,-1.0,98
1,1095,2115,2020-03-10,21168.0,0,10,3,4,2,27.0,3.0,1,4.0,17.0,0.0,212
1,1063,564,2019-06-22,23806.75,0,22,6,6,6,24.0,6.0,5,0.0,2.0,0.0,156
1,891,581,2020-04-01,125438.15,1,1,4,17,3,,,2,,,,156
1,936,2546,2019-06-13,43449.76,0,13,6,29,5,14.0,6.0,3,4.0,1.0,0.0,98
1,813,3272,2019-04-24,4726.57,0,24,4,9,4,30.0,4.0,2,1.0,6.0,0.0,98
1,814,2106,2019-08-30,41032.11,0,30,8,14,8,23.0,8.0,4,4.0,-7.0,0.0,98
1,994,2506,2019-11-22,73661.06,0,22,11,7,11,25.0,11.0,4,0.0,3.0,0.0,98
1,908,4071,2019-05-18,3225.75,0,18,5,1,5,14.0,5.0,5,1.0,-4.0,0.0,234
0,409,3490,2019-02-25,182841.5325,0,25,2,5,2,3.0,1.0,0,3.0,-53.0,-1.0,310
1,1043,102,2020-04-08,53465.49,1,8,4,22,3,,,2,,,,98
1,908,4065,2019-08-12,10195.87,0,12,8,27,7,21.0,8.0,0,2.0,9.0,0.0,234
1,806,434,2019-08-02,267.54,0,2,8,17,7,8.0,2.0,4,4.0,-175.0,-6.0,98
0,447,3806,2020-02-14,9610.3125,0,14,2,26,1,4.0,8.0,4,1.0,172.0,6.0,310
1,936,2543,2019-06-05,115607.08,0,5,6,22,5,6.0,7.0,2,5.0,31.0,1.0,98
1,986,847,2019-07-15,84709.19,0,15,7,29,6,15.0,7.0,0,0.0,0.0,0.0,110
1,592,2195,2020-04-30,52677.2,1,30,4,10,4,,,3,,,,98
1,66,356,2020-04-30,16114.29,1,30,4,31,3,,,3,,,,205
0,441,1551,2019-12-17,20570.925000000003,0,17,12,7,12,23.0,12.0,1,0.0,6.0,0.0,310
1,885,3267,2020-04-19,1378.6,1,19,4,5,4,,,6,,,,234
0,406,2576,2020-02-28,56665.665,0,28,2,16,2,26.0,2.0,4,2.0,-2.0,0.0,310
1,908,4072,2019-09-15,8984.79,0,15,9,31,8,9.0,10.0,6,2.0,24.0,1.0,234
1,811,2185,2019-03-20,17283.5,0,20,3,5,3,20.0,3.0,2,2.0,0.0,0.0,98
1,1051,3615,2019-11-13,55652.92,0,13,11,28,10,13.0,11.0,2,2.0,0.0,0.0,98
1,914,247,2020-05-03,21809.97,1,3,5,18,4,,,6,,,,355
1,686,510,2019-10-19,80754.76,0,19,10,4,10,24.0,10.0,5,3.0,5.0,0.0,98
0,405,2297,2019-02-21,95130.3225,0,21,2,11,2,3.0,1.0,3,3.0,-49.0,-1.0,310
1,884,1851,2020-01-30,104167.19,0,30,1,16,1,2.0,5.0,3,5.0,93.0,4.0,98
1,908,4067,2019-11-24,253.59,0,24,11,7,11,19.0,11.0,6,1.0,-5.0,0.0,234
1,908,4072,2019-09-03,343.07,0,3,9,17,8,30.0,8.0,1,4.0,-4.0,-1.0,234
1,806,429,2019-08-01,272.25,0,1,8,17,7,8.0,2.0,3,4.0,-174.0,-6.0,98
1,908,4069,2019-12-22,1328.25,0,22,12,5,12,17.0,12.0,6,1.0,-5.0,0.0,234
0,460,268,2020-01-23,226.64999999999998,0,23,1,6,1,27.0,1.0,3,0.0,4.0,0.0,310
1,845,1490,2019-11-06,29069.8,0,6,11,22,10,11.0,5.0,2,5.0,-179.0,-6.0,98
1,890,1621,2019-07-05,13230.65,0,5,7,18,6,7.0,5.0,4,1.0,-59.0,-2.0,98
1,885,3272,2020-05-07,3191.4,1,7,5,3,3,,,3,,,,220
1,908,4072,2020-04-18,471.56,1,18,4,3,4,,,5,,,,234
1,908,4069,2020-05-05,8253.66,1,5,5,19,4,,,1,,,,234
1,908,4070,2019-06-02,15448.93,0,2,6,17,5,29.0,5.0,6,2.0,-4.0,-1.0,234
1,908,4071,2020-04-05,4821.77,1,5,4,20,3,,,6,,,,234
0,448,1941,2019-08-01,2773.6499999999996,0,1,8,19,7,8.0,1.0,3,1.0,-205.0,-7.0,310
1,4,3466,2019-02-15,61196.83,0,15,2,30,1,2.0,11.0,4,5.0,260.0,9.0,98
1,1001,982,2020-02-26,12572.11,0,26,2,24,2,24.0,2.0,2,0.0,-2.0,0.0,242
1,908,4062,2019-05-30,759.89,0,30,5,11,5,28.0,5.0,3,1.0,-2.0,0.0,234
1,885,3267,2019-06-26,61668.25,0,26,6,11,6,26.0,6.0,2,2.0,0.0,0.0,234
1,897,3715,2019-05-06,10494.2,0,6,5,5,4,5.0,8.0,0,0.0,91.0,3.0,832
1,808,445,2019-09-26,76235.04,0,26,9,9,9,27.0,9.0,3,4.0,1.0,0.0,98
1,908,4064,2019-02-07,6435.21,0,7,2,22,1,2.0,4.0,3,1.0,54.0,2.0,234
0,392,3319,2020-03-13,112320.9975,1,13,3,3,3,,,4,,,,310
1,82,437,2020-05-06,31142.44,1,6,5,19,4,,,2,,,,98
1,908,4066,2019-08-18,9253.7,0,18,8,2,8,13.0,8.0,6,1.0,-5.0,0.0,234
2,1007,777,2019-10-14,70114.84,0,14,10,10,9,16.0,10.0,0,2.0,2.0,0.0,838
1,540,1088,2019-12-09,170658.3,0,9,12,23,11,12.0,11.0,0,1.0,-27.0,-1.0,98
1,1063,564,2020-05-14,35100.66,1,14,5,29,4,,,3,,,,156
1,890,1618,2019-11-17,101376.93,0,17,11,1,11,18.0,11.0,6,0.0,1.0,0.0,98
1,908,4065,2019-02-13,378.87,0,13,2,28,1,2.0,11.0,2,5.0,262.0,9.0,234
1,923,1164,2019-03-12,4997.98,0,12,3,25,2,3.0,12.0,1,1.0,266.0,9.0,98
1,1098,2130,2019-03-21,13298.6,0,21,3,21,3,5.0,3.0,3,1.0,-16.0,0.0,532
0,403,769,2020-03-22,7003.612499999999,1,22,3,11,3,,,6,,,,310
1,908,4072,2019-11-30,18749.28,0,30,11,14,11,12.0,2.0,5,1.0,-291.0,-9.0,234
1,753,4031,2019-08-24,15774.33,0,24,8,9,8,26.0,8.0,5,0.0,2.0,0.0,98
1,986,851,2020-05-19,94522.99,1,19,5,3,5,,,1,,,,110
1,908,4063,2019-10-26,8692.77,0,26,10,10,10,23.0,10.0,5,2.0,-3.0,0.0,234
1,908,4062,2019-12-18,6500.01,0,18,12,3,12,19.0,12.0,2,3.0,1.0,0.0,234
1,852,3776,2020-04-10,38632.22,1,10,4,24,3,,,4,,,,98
1,564,995,2020-02-26,816.75,0,26,2,19,2,24.0,2.0,2,0.0,-2.0,0.0,242
1,757,1128,2019-11-04,1936.38,0,4,11,21,10,11.0,4.0,0,3.0,-207.0,-7.0,98
1,806,428,2019-09-09,136.2,0,9,9,24,8,9.0,9.0,0,0.0,0.0,0.0,98
1,986,852,2020-03-31,17324.57,1,31,3,16,3,,,1,,,,110
0,405,2300,2020-01-02,69789.495,0,2,1,16,12,27.0,12.0,3,4.0,-6.0,11.0,310
1,852,3780,2019-03-30,6498.05,0,30,3,14,3,4.0,2.0,5,0.0,-54.0,-1.0,98
1,754,1965,2020-04-20,8742.94,1,20,4,5,4,,,0,,,,98
1,686,510,2019-05-02,72558.36,0,2,5,17,4,5.0,3.0,3,1.0,-58.0,-2.0,98
1,908,4070,2019-12-22,1893.09,0,22,12,7,12,19.0,12.0,6,3.0,-3.0,0.0,234
1,908,4069,2020-05-13,48558.27,1,13,5,28,4,,,2,,,,234
1,852,3777,2019-10-23,17287.15,0,23,10,7,10,24.0,10.0,2,3.0,1.0,0.0,98
1,908,4071,2019-10-25,40558.34,0,25,10,10,10,22.0,10.0,4,1.0,-3.0,0.0,234
1,806,425,2019-06-02,60.78,0,2,6,17,5,6.0,3.0,6,2.0,-88.0,-3.0,98
1,852,3774,2019-11-23,15344.87,0,23,11,7,11,26.0,11.0,5,1.0,3.0,0.0,98
1,908,4063,2019-02-21,7642.76,0,21,2,6,2,22.0,2.0,3,4.0,1.0,0.0,234
1,908,4072,2019-10-20,44001.83,0,20,10,4,10,15.0,10.0,6,1.0,-5.0,0.0,234
1,852,3783,2020-04-19,8539.83,1,19,4,4,4,,,6,,,,98
1,684,1762,2020-04-05,14005.67,1,5,4,4,3,,,6,,,,832
1,890,1622,2019-03-27,14911.45,0,27,3,10,3,26.0,3.0,2,1.0,-1.0,0.0,98
1,908,4062,2019-07-12,24593.37,0,12,7,28,6,7.0,9.0,4,5.0,57.0,2.0,234
1,806,435,2020-03-08,15985.08,0,8,3,22,2,3.0,11.0,6,1.0,240.0,8.0,98
1,852,3778,2020-04-11,157696.57,1,11,4,27,3,,,5,,,,98
1,285,1420,2020-04-01,15136.8,1,1,4,16,3,,,2,,,,98
1,1059,2021,2020-03-17,30869.44,1,17,3,2,3,,,1,,,,98
1,986,849,2020-04-15,14772.55,1,15,4,30,3,,,2,,,,110
1,908,4071,2019-06-03,3304.0,0,3,6,18,5,6.0,4.0,0,5.0,-58.0,-2.0,234
1,914,251,2020-05-22,20865.23,1,22,5,7,5,,,4,,,,355
1,908,4069,2019-10-12,42442.02,0,12,10,26,9,10.0,8.0,5,5.0,-63.0,-2.0,234
1,954,3700,2019-09-14,7770.52,0,14,9,30,8,19.0,9.0,5,3.0,5.0,0.0,98
1,908,4063,2019-09-14,22613.24,0,14,9,30,8,9.0,10.0,5,2.0,25.0,1.0,234
1,653,3460,2019-08-21,27217.08,0,21,8,6,8,21.0,8.0,2,2.0,0.0,0.0,98
1,1098,2132,2019-07-31,992.16,0,31,7,29,7,30.0,8.0,2,4.0,30.0,1.0,532
1,751,3091,2020-01-26,17283.51,0,26,1,11,1,27.0,1.0,6,0.0,1.0,0.0,98
1,633,131,2020-04-25,83.64,0,25,4,19,2,3.0,6.0,5,2.0,39.0,2.0,220
1,908,4071,2019-10-14,3254.05,0,14,10,28,9,10.0,9.0,0,1.0,-34.0,-1.0,234
1,753,4031,2019-06-23,18195.32,0,23,6,7,6,24.0,6.0,6,0.0,1.0,0.0,98
0,435,3690,2019-01-20,12842.625,0,20,1,7,1,24.0,1.0,6,3.0,4.0,0.0,310
1,994,2511,2019-10-18,39791.51,0,18,10,2,10,22.0,10.0,4,1.0,4.0,0.0,98
1,878,3147,2020-04-16,11447.08,1,16,4,30,3,,,3,,,,98
1,908,4068,2020-04-11,14372.45,1,11,4,26,3,,,5,,,,234
1,885,3268,2020-01-30,15725.29,0,30,1,14,1,31.0,1.0,3,4.0,1.0,0.0,234
1,891,581,2019-12-28,64336.21,0,28,12,13,12,30.0,12.0,5,0.0,2.0,0.0,156
1,1044,2891,2020-05-14,22481.3,1,14,5,29,4,,,3,,,,98
1,979,1020,2020-05-21,173611.15,1,21,5,4,5,,,3,,,,98
1,908,4062,2020-04-09,3983.68,1,9,4,23,3,,,3,,,,234
1,632,984,2019-01-24,220.92,0,24,1,5,1,15.0,1.0,3,1.0,-9.0,0.0,244
1,870,2181,2019-11-27,2646.76,0,27,11,12,11,27.0,11.0,2,2.0,0.0,0.0,98
1,908,4072,2020-02-29,2177.53,0,29,2,13,2,25.0,2.0,5,1.0,-4.0,0.0,234
1,908,4065,2019-02-25,142.41,0,25,2,9,2,20.0,2.0,0,2.0,-5.0,0.0,234
1,908,4071,2019-02-13,36291.33,0,13,2,29,1,2.0,11.0,2,5.0,262.0,9.0,234
1,891,581,2019-05-25,77134.5,0,25,5,9,5,24.0,5.0,5,4.0,-1.0,0.0,156
1,852,3780,2019-09-20,1191.99,0,20,9,21,6,24.0,9.0,4,1.0,4.0,0.0,480
0,424,4020,2020-04-03,109168.545,1,3,4,22,3,,,4,,,,310
1,908,4066,2019-04-27,2365.26,0,27,4,10,4,30.0,4.0,5,1.0,3.0,0.0,234
0,441,1554,2020-05-24,844.1475,1,24,5,7,5,,,6,,,,310
0,1096,2112,2019-07-05,48159.5625,0,5,7,30,5,28.0,6.0,4,4.0,-7.0,-1.0,212
1,782,3710,2020-01-15,2643.4,0,15,1,31,12,16.0,1.0,2,3.0,1.0,0.0,98
1,908,4064,2020-05-26,25543.91,1,26,5,10,5,,,1,,,,234
1,908,4071,2020-05-05,28599.45,1,5,5,18,4,,,1,,,,234
1,570,2997,2020-04-01,2851.2,0,1,4,2,1,28.0,1.0,2,1.0,-64.0,-3.0,402
1,994,2510,2019-07-18,6460.94,0,18,7,3,7,18.0,7.0,3,3.0,0.0,0.0,98
1,891,582,2019-05-25,12489.05,0,25,5,10,5,28.0,5.0,5,1.0,3.0,0.0,156
1,796,2901,2019-11-07,48505.52,0,7,11,18,10,11.0,8.0,3,6.0,-88.0,-3.0,98
1,908,4068,2020-02-27,10346.73,0,27,2,11,2,3.0,2.0,3,0.0,-24.0,0.0,234
1,908,4069,2020-02-28,67832.61,0,28,2,13,2,24.0,2.0,4,0.0,-4.0,0.0,234
1,908,4064,2019-06-22,6361.07,0,22,6,7,6,18.0,6.0,5,1.0,-4.0,0.0,234
0,405,2296,2019-09-26,106390.245,0,26,9,16,9,27.0,9.0,3,4.0,1.0,0.0,310
1,708,2159,2020-02-26,18070.28,0,26,2,11,2,26.0,2.0,2,2.0,0.0,0.0,98
5,367,3655,2019-02-23,10246.14,0,23,2,20,1,14.0,3.0,5,3.0,19.0,1.0,430
1,908,4067,2020-03-04,14968.34,0,4,3,17,2,28.0,2.0,2,4.0,-5.0,-1.0,234
1,890,1625,2019-03-04,11776.12,0,4,3,15,2,3.0,5.0,0,4.0,60.0,2.0,98
1,908,4063,2019-03-07,7149.79,0,7,3,15,2,3.0,4.0,3,2.0,27.0,1.0,234
1,908,4063,2020-02-04,29942.14,0,4,2,20,1,30.0,1.0,1,3.0,-5.0,-1.0,234
1,852,3774,2019-08-30,45137.54,0,30,8,15,8,9.0,3.0,4,5.0,-174.0,-5.0,98
1,983,3621,2019-10-17,28650.87,0,17,10,2,10,18.0,10.0,3,4.0,1.0,0.0,98
1,1001,988,2019-05-26,5886.02,0,26,5,25,5,25.0,5.0,6,5.0,-1.0,0.0,242
1,993,2620,2019-10-20,82776.17,0,20,10,5,10,18.0,10.0,6,4.0,-2.0,0.0,98
5,362,709,2019-08-24,215.19,0,24,8,25,7,22.0,8.0,5,3.0,-2.0,0.0,430
1,757,1129,2020-05-22,9888.58,1,22,5,17,4,,,4,,,,100
1,761,2092,2020-04-13,20210.72,1,13,4,28,3,,,0,,,,98
1,676,2908,2019-06-12,110885.26,0,12,6,28,5,6.0,11.0,2,2.0,147.0,5.0,98
1,754,1971,2019-10-29,4674.13,0,29,10,14,10,29.0,10.0,1,1.0,0.0,0.0,98
1,847,2179,2020-05-04,11110.98,1,4,5,18,4,,,0,,,,98
5,375,521,2020-02-27,5935.65,0,27,2,24,1,21.0,2.0,3,4.0,-6.0,0.0,430
1,668,1352,2020-04-25,1874.99,1,25,4,3,4,,,5,,,,98
1,936,2550,2020-04-21,107961.24,1,21,4,5,4,,,1,,,,98
1,817,2186,2019-01-19,7003.98,0,19,1,3,1,22.0,1.0,5,1.0,3.0,0.0,98
1,908,4062,2019-04-18,34578.79,0,18,4,1,4,22.0,4.0,3,0.0,4.0,0.0,234
1,1034,2993,2020-02-09,40104.53,0,9,2,9,1,2.0,7.0,6,3.0,144.0,5.0,205
1,945,3674,2020-02-25,23298.58,0,25,2,7,2,26.0,2.0,1,2.0,1.0,0.0,98
1,852,3783,2020-05-02,34836.09,1,2,5,16,4,,,5,,,,98
1,908,4072,2020-05-18,39053.36,1,18,5,2,5,,,0,,,,234
0,435,3685,2019-09-28,562.1025,0,28,9,17,9,10.0,3.0,5,6.0,-202.0,-6.0,310
1,885,3273,2019-10-10,73025.42,0,10,10,24,9,10.0,10.0,3,3.0,0.0,0.0,234
1,757,1128,2019-10-16,1328.11,0,16,10,25,9,16.0,10.0,2,2.0,0.0,0.0,201
1,226,2234,2019-09-24,46305.0,0,24,9,22,8,30.0,8.0,1,4.0,-25.0,-1.0,832
1,1036,3945,2019-03-08,43018.54,0,8,3,21,2,3.0,11.0,4,6.0,240.0,8.0,98
1,186,1594,2019-06-04,24570.0,0,4,6,18,5,6.0,4.0,1,5.0,-59.0,-2.0,98
1,908,4066,2019-08-11,5435.7,0,11,8,27,7,8.0,7.0,6,0.0,-34.0,-1.0,234
0,409,3484,2019-12-22,97161.1575,0,22,12,10,12,27.0,12.0,6,4.0,5.0,0.0,310
1,487,2163,2019-08-28,112721.41,0,28,8,13,8,28.0,8.0,2,2.0,0.0,0.0,98
1,852,3778,2019-10-20,9263.04,0,20,10,4,10,22.0,10.0,6,1.0,2.0,0.0,98
1,885,3264,2019-04-10,34700.92,0,10,4,26,3,4.0,12.0,2,2.0,238.0,8.0,234
1,942,1544,2020-02-01,22405.88,0,1,2,17,1,25.0,2.0,5,1.0,24.0,0.0,98
1,884,1848,2020-02-27,98058.52,0,27,2,13,2,28.0,2.0,3,4.0,1.0,0.0,98
1,914,255,2019-03-06,19927.15,0,6,3,19,2,3.0,5.0,2,4.0,58.0,2.0,355
1,660,3946,2020-03-10,7503.12,0,10,3,7,2,3.0,11.0,1,1.0,238.0,8.0,832
1,908,4064,2019-09-21,4516.66,0,21,9,6,9,24.0,9.0,5,1.0,3.0,0.0,234
1,1038,3742,2019-09-27,248.75,0,27,9,13,9,30.0,9.0,4,0.0,3.0,0.0,98
1,908,4070,2019-06-26,1145.51,0,26,6,8,6,27.0,6.0,2,3.0,1.0,0.0,234
1,1097,2145,2019-12-30,493.85,0,30,12,21,11,20.0,12.0,0,4.0,-10.0,0.0,212
1,908,4071,2019-03-12,934.34,0,12,3,25,2,3.0,11.0,1,6.0,236.0,8.0,234
1,540,1086,2019-08-01,66736.02,0,1,8,16,7,8.0,1.0,3,1.0,-205.0,-7.0,98
0,405,2297,2019-04-21,2362.32,0,21,4,6,4,26.0,4.0,6,4.0,5.0,0.0,310
1,185,2609,2019-04-08,23847.8,0,8,4,29,3,4.0,5.0,0,5.0,26.0,1.0,810
1,840,2345,2020-04-02,16558.43,1,2,4,11,3,,,3,,,,98
1,983,3619,2019-12-04,339.24,0,4,12,19,11,12.0,6.0,2,2.0,-175.0,-6.0,98
1,780,3699,2019-08-06,21733.01,0,6,8,21,7,8.0,7.0,1,0.0,-29.0,-1.0,98
1,908,4062,2019-04-27,55347.92,0,27,4,12,4,23.0,4.0,5,1.0,-4.0,0.0,234
1,908,4067,2019-05-07,15267.5,0,7,5,21,4,5.0,3.0,1,1.0,-63.0,-2.0,234
1,755,1385,2020-05-09,71779.8,1,9,5,24,4,,,5,,,,98
1,931,2746,2019-10-16,36596.71,0,16,10,29,9,15.0,10.0,2,1.0,-1.0,0.0,98
1,891,584,2020-01-30,72219.83,0,30,1,15,1,30.0,1.0,3,3.0,0.0,0.0,156
1,852,3774,2019-10-10,40071.32,0,10,10,24,9,21.0,10.0,3,0.0,11.0,0.0,98
1,891,583,2019-12-05,20336.41,0,5,12,19,11,12.0,5.0,3,6.0,-207.0,-7.0,156
1,908,4063,2020-04-07,40466.18,1,7,4,23,3,,,1,,,,234
1,878,3146,2019-01-15,26309.28,0,15,1,29,12,16.0,1.0,1,2.0,1.0,0.0,98
1,798,2604,2019-03-28,89275.09,0,28,3,11,3,28.0,3.0,3,3.0,0.0,0.0,98
1,764,3052,2019-09-15,150368.19,0,15,9,29,8,16.0,9.0,6,0.0,1.0,0.0,98
0,409,3490,2020-05-03,199126.52999999997,1,3,5,14,4,,,6,,,,310
1,852,3782,2019-04-20,11799.97,0,20,4,4,4,19.0,4.0,5,4.0,-1.0,0.0,98
1,908,4062,2019-09-22,6532.6,0,22,9,6,9,17.0,9.0,6,1.0,-5.0,0.0,234
1,632,983,2019-07-09,24738.58,0,9,7,19,6,7.0,1.0,1,0.0,-183.0,-6.0,244
1,600,995,2020-02-24,2788.32,0,24,2,5,2,14.0,2.0,0,4.0,-10.0,0.0,244
1,1095,2111,2020-03-11,69175.68,0,11,3,4,2,27.0,3.0,2,4.0,16.0,0.0,212
1,770,4099,2019-09-03,41127.39,0,3,9,19,8,9.0,3.0,1,5.0,-178.0,-6.0,98
1,885,3273,2019-07-29,32349.25,0,29,7,12,7,30.0,7.0,0,1.0,1.0,0.0,234
1,899,3703,2019-09-14,25174.21,0,14,9,27,8,16.0,9.0,5,0.0,2.0,0.0,98
1,936,2548,2019-04-24,52373.66,0,24,4,10,4,25.0,4.0,2,3.0,1.0,0.0,98
1,806,435,2019-10-04,689.61,0,4,10,18,9,10.0,4.0,4,2.0,-177.0,-6.0,98
1,806,427,2019-12-10,305.89,0,10,12,24,11,12.0,10.0,1,5.0,-59.0,-2.0,98
1,908,4071,2019-06-24,14210.17,0,24,6,8,6,19.0,6.0,0,2.0,-5.0,0.0,234
